from	to	weight
301113	301014	0.623
301114	301014	0.967
301115	301014	0.954
301116	301014	0.831
301117	301014	0.89
301120	301014	0.342
301012	301014	0.318
301121	301014	0.341
301122	301014	0.749
301123	301014	0.733
301124	301014	0.318
301125	301014	0.34
301127	301014	0.326
301128	301014	0.814
301129	301014	0.808
301130	301014	0.321
301131	301014	0.789
301133	301014	0.688
301134	301014	0.303
301135	301014	0.284
301136	301014	0.629
301138	301014	0.919
301139	301014	0.194
301140	301014	0.731
301383	301014	0.557
301141	301014	0.855
301142	301014	0.742
301143	301014	0.755
301144	301014	0.32
301145	301014	0.278
301146	301014	0.818
301147	301014	0.769
301148	301014	0.695
301149	301014	0.743
301150	301014	0.735
301001	301151	0.155
301010	301151	0.19
301092	301151	0.56
301093	301151	0.371
301094	301151	0.225
301095	301151	0.404
301096	301151	0.266
301097	301151	0.262
301098	301151	0.219
301099	301151	0.201
301100	301151	0.364
301102	301151	0.197
301104	301151	0.233
301106	301151	0.473
301108	301151	0.348
301109	301151	0.4
301110	301151	0.213
301112	301151	0.645
301113	301151	0.167
301114	301151	0.244
301115	301151	0.25
301116	301151	0.21
301117	301151	0.222
301120	301151	0.37
301012	301151	0.601
301121	301151	0.549
301122	301151	0.203
301123	301151	0.209
301124	301151	0.367
301125	301151	0.511
301127	301151	0.493
301128	301151	0.209
301129	301151	0.248
301130	301151	0.403
301131	301151	0.254
301133	301151	0.223
301134	301151	0.539
301135	301151	0.378
301136	301151	0.266
301138	301151	0.247
301139	301151	0.305
301140	301151	0.161
301383	301151	0.274
301141	301151	0.235
301142	301151	0.234
301143	301151	0.197
301144	301151	0.525
301145	301151	0.37
301146	301151	0.238
301147	301151	0.236
301148	301151	0.174
301149	301151	0.193
301150	301151	0.204
301014	301151	0.24
301001	301152	0.863
301010	301152	0.814
301092	301152	0.307
301093	301152	0.299
301094	301152	0.533
301095	301152	0.336
301096	301152	0.71
301097	301152	0.718
301098	301152	0.868
301099	301152	0.886
301100	301152	0.28
301102	301152	0.877
301104	301152	0.511
301106	301152	0.234
301108	301152	0.291
301109	301152	0.27
301110	301152	0.829
301112	301152	0.295
301113	301152	0.56
301114	301152	0.728
301115	301152	0.737
301116	301152	0.651
301117	301152	0.724
301120	301152	0.327
301012	301152	0.296
301121	301152	0.319
301122	301152	0.877
301123	301152	0.834
301124	301152	0.319
301125	301152	0.322
301127	301152	0.31
301128	301152	0.849
301129	301152	0.688
301130	301152	0.307
301131	301152	0.758
301133	301152	0.72
301134	301152	0.283
301135	301152	0.273
301136	301152	0.623
301138	301152	0.74
301139	301152	0.201
301140	301152	0.878
301383	301152	0.551
301141	301152	0.746
301142	301152	0.808
301143	301152	0.876
301144	301152	0.306
301145	301152	0.276
301146	301152	0.713
301147	301152	0.827
301148	301152	0.808
301149	301152	0.875
301150	301152	0.838
301014	301152	0.746
301151	301152	0.227
301001	301153	0.719
301010	301153	0.687
301092	301153	0.321
301093	301153	0.322
301094	301153	0.557
301095	301153	0.364
301096	301153	0.84
301097	301153	0.852
301098	301153	0.768
301099	301153	0.739
301100	301153	0.3
301102	301153	0.743
301104	301153	0.521
301106	301153	0.253
301108	301153	0.295
301109	301153	0.285
301110	301153	0.844
301112	301153	0.316
301113	301153	0.646
301114	301153	0.906
301115	301153	0.911
301116	301153	0.794
301117	301153	0.881
301120	301153	0.342
301012	301153	0.32
301121	301153	0.345
301122	301153	0.738
301123	301153	0.726
301124	301153	0.33
301125	301153	0.344
301127	301153	0.334
301128	301153	0.796
301129	301153	0.802
301130	301153	0.334
301131	301153	0.784
301133	301153	0.687
301134	301153	0.302
301135	301153	0.292
301136	301153	0.639
301138	301153	0.942
301139	301153	0.21
301140	301153	0.715
301383	301153	0.566
301141	301153	0.866
301142	301153	0.734
301143	301153	0.74
301144	301153	0.324
301145	301153	0.292
301146	301153	0.805
301147	301153	0.762
301148	301153	0.693
301149	301153	0.732
301150	301153	0.728
301014	301153	0.924
301151	301153	0.253
301152	301153	0.744
301001	301154	0.726
301010	301154	0.686
301092	301154	0.329
301093	301154	0.327
301094	301154	0.555
301095	301154	0.364
301096	301154	0.84
301097	301154	0.859
301098	301154	0.771
301099	301154	0.743
301100	301154	0.301
301102	301154	0.744
301104	301154	0.534
301106	301154	0.248
301108	301154	0.306
301109	301154	0.296
301110	301154	0.845
301112	301154	0.321
301113	301154	0.655
301114	301154	0.911
301115	301154	0.915
301116	301154	0.794
301117	301154	0.889
301120	301154	0.353
301012	301154	0.325
301121	301154	0.342
301122	301154	0.749
301123	301154	0.725
301124	301154	0.333
301125	301154	0.353
301127	301154	0.342
301128	301154	0.799
301129	301154	0.798
301130	301154	0.331
301131	301154	0.784
301133	301154	0.687
301134	301154	0.308
301135	301154	0.304
301136	301154	0.637
301138	301154	0.918
301139	301154	0.221
301140	301154	0.719
301383	301154	0.57
301141	301154	0.862
301142	301154	0.746
301143	301154	0.749
301144	301154	0.332
301145	301154	0.295
301146	301154	0.803
301147	301154	0.769
301148	301154	0.696
301149	301154	0.731
301150	301154	0.726
301014	301154	0.918
301151	301154	0.249
301152	301154	0.752
301153	301154	0.92
301001	301155	0.233
301010	301155	0.232
301092	301155	0.668
301093	301155	0.508
301094	301155	0.288
301095	301155	0.532
301096	301155	0.331
301097	301155	0.333
301098	301155	0.302
301099	301155	0.274
301100	301155	0.425
301102	301155	0.269
301104	301155	0.296
301106	301155	0.657
301108	301155	0.466
301109	301155	0.479
301110	301155	0.294
301112	301155	0.629
301113	301155	0.192
301114	301155	0.312
301115	301155	0.318
301116	301155	0.253
301117	301155	0.286
301120	301155	0.485
301012	301155	0.632
301121	301155	0.6
301122	301155	0.268
301123	301155	0.266
301124	301155	0.493
301125	301155	0.655
301127	301155	0.633
301128	301155	0.289
301129	301155	0.318
301130	301155	0.539
301131	301155	0.334
301133	301155	0.292
301134	301155	0.665
301135	301155	0.501
301136	301155	0.35
301138	301155	0.312
301139	301155	0.367
301140	301155	0.231
301383	301155	0.335
301141	301155	0.314
301142	301155	0.315
301143	301155	0.265
301144	301155	0.666
301145	301155	0.479
301146	301155	0.309
301147	301155	0.304
301148	301155	0.222
301149	301155	0.258
301150	301155	0.257
301014	301155	0.315
301151	301155	0.51
301152	301155	0.302
301153	301155	0.32
301154	301155	0.324
301001	301156	0.672
301010	301156	0.661
301092	301156	0.286
301093	301156	0.291
301094	301156	0.524
301095	301156	0.325
301096	301156	0.785
301097	301156	0.804
301098	301156	0.713
301099	301156	0.692
301100	301156	0.281
301102	301156	0.697
301104	301156	0.486
301106	301156	0.227
301108	301156	0.261
301109	301156	0.261
301110	301156	0.796
301112	301156	0.275
301113	301156	0.629
301114	301156	0.854
301115	301156	0.863
301116	301156	0.746
301117	301156	0.901
301120	301156	0.312
301012	301156	0.285
301121	301156	0.309
301122	301156	0.7
301123	301156	0.69
301124	301156	0.293
301125	301156	0.305
301127	301156	0.296
301128	301156	0.741
301129	301156	0.759
301130	301156	0.29
301131	301156	0.726
301133	301156	0.65
301134	301156	0.265
301135	301156	0.265
301136	301156	0.583
301138	301156	0.87
301139	301156	0.187
301140	301156	0.67
301383	301156	0.532
301141	301156	0.81
301142	301156	0.685
301143	301156	0.702
301144	301156	0.293
301145	301156	0.259
301146	301156	0.763
301147	301156	0.705
301148	301156	0.669
301149	301156	0.69
301150	301156	0.699
301014	301156	0.863
301151	301156	0.233
301152	301156	0.695
301153	301156	0.863
301154	301156	0.859
301155	301156	0.273
301001	301157	0.192
301010	301157	0.191
301092	301157	0.675
301093	301157	0.472
301094	301157	0.28
301095	301157	0.488
301096	301157	0.3
301097	301157	0.301
301098	301157	0.261
301099	301157	0.239
301100	301157	0.402
301102	301157	0.23
301104	301157	0.318
301106	301157	0.658
301108	301157	0.424
301109	301157	0.457
301110	301157	0.262
301112	301157	0.611
301113	301157	0.198
301114	301157	0.303
301115	301157	0.309
301116	301157	0.254
301117	301157	0.281
301120	301157	0.458
301012	301157	0.618
301121	301157	0.574
301122	301157	0.258
301123	301157	0.225
301124	301157	0.442
301125	301157	0.621
301127	301157	0.596
301128	301157	0.259
301129	301157	0.28
301130	301157	0.499
301131	301157	0.3
301133	301157	0.252
301134	301157	0.686
301135	301157	0.493
301136	301157	0.325
301138	301157	0.294
301139	301157	0.367
301140	301157	0.198
301383	301157	0.308
301141	301157	0.272
301142	301157	0.277
301143	301157	0.227
301144	301157	0.673
301145	301157	0.451
301146	301157	0.267
301147	301157	0.275
301148	301157	0.192
301149	301157	0.217
301150	301157	0.218
301014	301157	0.281
301151	301157	0.515
301152	301157	0.262
301153	301157	0.282
301154	301157	0.299
301155	301157	0.706
301156	301157	0.247
301001	301158	0.564
301010	301158	0.543
301092	301158	0.378
301093	301158	0.337
301094	301158	0.497
301095	301158	0.373
301096	301158	0.671
301097	301158	0.711
301098	301158	0.6
301099	301158	0.589
301100	301158	0.316
301102	301158	0.592
301104	301158	0.48
301106	301158	0.297
301108	301158	0.316
301109	301158	0.328
301110	301158	0.637
301112	301158	0.371
301113	301158	0.534
301114	301158	0.689
301115	301158	0.713
301116	301158	0.609
301117	301158	0.692
301120	301158	0.356
301012	301158	0.383
301121	301158	0.379
301122	301158	0.611
301123	301158	0.58
301124	301158	0.336
301125	301158	0.381
301127	301158	0.367
301128	301158	0.63
301129	301158	0.628
301130	301158	0.345
301131	301158	0.651
301133	301158	0.595
301134	301158	0.359
301135	301158	0.322
301136	301158	0.552
301138	301158	0.696
301139	301158	0.262
301140	301158	0.564
301383	301158	0.491
301141	301158	0.672
301142	301158	0.581
301143	301158	0.594
301144	301158	0.392
301145	301158	0.309
301146	301158	0.697
301147	301158	0.661
301148	301158	0.557
301149	301158	0.578
301150	301158	0.577
301014	301158	0.688
301151	301158	0.327
301152	301158	0.596
301153	301158	0.689
301154	301158	0.69
301155	301158	0.372
301156	301158	0.657
301157	301158	0.368
301001	301015	0.17
301010	301015	0.176
301092	301015	0.717
301093	301015	0.443
301094	301015	0.263
301095	301015	0.469
301096	301015	0.277
301097	301015	0.275
301098	301015	0.245
301099	301015	0.223
301100	301015	0.383
301102	301015	0.21
301104	301015	0.302
301106	301015	0.679
301108	301015	0.399
301109	301015	0.432
301110	301015	0.24
301112	301015	0.652
301113	301015	0.184
301114	301015	0.268
301115	301015	0.287
301116	301015	0.242
301117	301015	0.256
301120	301015	0.438
301012	301015	0.617
301121	301015	0.57
301122	301015	0.234
301123	301015	0.21
301124	301015	0.438
301125	301015	0.601
301127	301015	0.586
301128	301015	0.236
301129	301015	0.277
301130	301015	0.487
301131	301015	0.279
301133	301015	0.236
301134	301015	0.764
301135	301015	0.457
301136	301015	0.305
301138	301015	0.271
301139	301015	0.352
301140	301015	0.171
301383	301015	0.283
301141	301015	0.253
301142	301015	0.258
301143	301015	0.205
301144	301015	0.679
301145	301015	0.431
301146	301015	0.255
301147	301015	0.259
301148	301015	0.183
301149	301015	0.197
301150	301015	0.204
301014	301015	0.26
301151	301015	0.516
301152	301015	0.249
301153	301015	0.265
301154	301015	0.264
301155	301015	0.691
301156	301015	0.229
301157	301015	0.748
301158	301015	0.342
301001	301162	0.252
301010	301162	0.254
301092	301162	0.507
301093	301162	0.683
301094	301162	0.336
301095	301162	0.683
301096	301162	0.348
301097	301162	0.334
301098	301162	0.321
301099	301162	0.292
301100	301162	0.713
301102	301162	0.287
301104	301162	0.359
301106	301162	0.415
301108	301162	0.643
301109	301162	0.709
301110	301162	0.303
301112	301162	0.462
301113	301162	0.218
301114	301162	0.319
301115	301162	0.324
301116	301162	0.268
301117	301162	0.312
301120	301162	0.789
301012	301162	0.466
301121	301162	0.458
301122	301162	0.29
301123	301162	0.286
301124	301162	0.784
301125	301162	0.524
301127	301162	0.507
301128	301162	0.305
301129	301162	0.298
301130	301162	0.642
301131	301162	0.323
301133	301162	0.348
301134	301162	0.487
301135	301162	0.696
301136	301162	0.388
301138	301162	0.332
301139	301162	0.539
301140	301162	0.253
301383	301162	0.401
301141	301162	0.33
301142	301162	0.345
301143	301162	0.285
301144	301162	0.498
301145	301162	0.71
301146	301162	0.326
301147	301162	0.308
301148	301162	0.248
301149	301162	0.281
301150	301162	0.281
301014	301162	0.321
301151	301162	0.396
301152	301162	0.318
301153	301162	0.334
301154	301162	0.343
301155	301162	0.475
301156	301162	0.305
301157	301162	0.455
301158	301162	0.349
301015	301162	0.427
301001	301163	0.895
301010	301163	0.82
301092	301163	0.293
301093	301163	0.285
301094	301163	0.522
301095	301163	0.318
301096	301163	0.734
301097	301163	0.755
301098	301163	0.863
301099	301163	0.889
301100	301163	0.261
301102	301163	0.901
301104	301163	0.492
301106	301163	0.219
301108	301163	0.275
301109	301163	0.255
301110	301163	0.896
301112	301163	0.285
301113	301163	0.553
301114	301163	0.793
301115	301163	0.795
301116	301163	0.684
301117	301163	0.757
301120	301163	0.315
301012	301163	0.283
301121	301163	0.312
301122	301163	0.9
301123	301163	0.847
301124	301163	0.3
301125	301163	0.307
301127	301163	0.29
301128	301163	0.908
301129	301163	0.724
301130	301163	0.294
301131	301163	0.773
301133	301163	0.721
301134	301163	0.269
301135	301163	0.26
301136	301163	0.614
301138	301163	0.777
301139	301163	0.174
301140	301163	0.908
301383	301163	0.539
301141	301163	0.776
301142	301163	0.805
301143	301163	0.902
301144	301163	0.291
301145	301163	0.252
301146	301163	0.748
301147	301163	0.838
301148	301163	0.818
301149	301163	0.888
301150	301163	0.844
301014	301163	0.813
301151	301163	0.205
301152	301163	0.878
301153	301163	0.777
301154	301163	0.789
301155	301163	0.287
301156	301163	0.733
301157	301163	0.248
301158	301163	0.603
301015	301163	0.225
301162	301163	0.3
301001	301164	0.531
301010	301164	0.501
301092	301164	0.481
301093	301164	0.422
301094	301164	0.502
301095	301164	0.436
301096	301164	0.62
301097	301164	0.611
301098	301164	0.585
301099	301164	0.559
301100	301164	0.375
301102	301164	0.558
301104	301164	0.498
301106	301164	0.421
301108	301164	0.411
301109	301164	0.403
301110	301164	0.606
301112	301164	0.498
301113	301164	0.456
301114	301164	0.627
301115	301164	0.635
301116	301164	0.532
301117	301164	0.605
301120	301164	0.446
301012	301164	0.49
301121	301164	0.474
301122	301164	0.561
301123	301164	0.537
301124	301164	0.444
301125	301164	0.535
301127	301164	0.52
301128	301164	0.593
301129	301164	0.584
301130	301164	0.477
301131	301164	0.605
301133	301164	0.55
301134	301164	0.461
301135	301164	0.417
301136	301164	0.571
301138	301164	0.635
301139	301164	0.299
301140	301164	0.534
301383	301164	0.539
301141	301164	0.631
301142	301164	0.586
301143	301164	0.559
301144	301164	0.495
301145	301164	0.387
301146	301164	0.578
301147	301164	0.56
301148	301164	0.495
301149	301164	0.546
301150	301164	0.534
301014	301164	0.633
301151	301164	0.401
301152	301164	0.561
301153	301164	0.633
301154	301164	0.639
301155	301164	0.486
301156	301164	0.582
301157	301164	0.464
301158	301164	0.521
301015	301164	0.442
301162	301164	0.444
301163	301164	0.577
301001	301165	0.215
301010	301165	0.231
301092	301165	0.458
301093	301165	0.684
301094	301165	0.312
301095	301165	0.69
301096	301165	0.311
301097	301165	0.303
301098	301165	0.289
301099	301165	0.258
301100	301165	0.625
301102	301165	0.251
301104	301165	0.335
301106	301165	0.367
301108	301165	0.594
301109	301165	0.678
301110	301165	0.268
301112	301165	0.395
301113	301165	0.212
301114	301165	0.298
301115	301165	0.297
301116	301165	0.252
301117	301165	0.284
301120	301165	0.698
301012	301165	0.418
301121	301165	0.439
301122	301165	0.263
301123	301165	0.251
301124	301165	0.728
301125	301165	0.482
301127	301165	0.472
301128	301165	0.272
301129	301165	0.267
301130	301165	0.666
301131	301165	0.295
301133	301165	0.31
301134	301165	0.436
301135	301165	0.752
301136	301165	0.358
301138	301165	0.31
301139	301165	0.511
301140	301165	0.215
301383	301165	0.362
301141	301165	0.295
301142	301165	0.306
301143	301165	0.253
301144	301165	0.447
301145	301165	0.614
301146	301165	0.284
301147	301165	0.275
301148	301165	0.22
301149	301165	0.242
301150	301165	0.249
301014	301165	0.292
301151	301165	0.35
301152	301165	0.279
301153	301165	0.304
301154	301165	0.314
301155	301165	0.443
301156	301165	0.285
301157	301165	0.428
301158	301165	0.317
301015	301165	0.394
301162	301165	0.686
301163	301165	0.263
301164	301165	0.413
301001	301168	0.893
301010	301168	0.856
301092	301168	0.276
301093	301168	0.283
301094	301168	0.525
301095	301168	0.31
301096	301168	0.712
301097	301168	0.724
301098	301168	0.879
301099	301168	0.906
301100	301168	0.255
301102	301168	0.929
301104	301168	0.492
301106	301168	0.21
301108	301168	0.267
301109	301168	0.245
301110	301168	0.853
301112	301168	0.272
301113	301168	0.531
301114	301168	0.731
301115	301168	0.744
301116	301168	0.631
301117	301168	0.721
301120	301168	0.303
301012	301168	0.268
301121	301168	0.298
301122	301168	0.921
301123	301168	0.881
301124	301168	0.291
301125	301168	0.296
301127	301168	0.283
301128	301168	0.872
301129	301168	0.702
301130	301168	0.288
301131	301168	0.763
301133	301168	0.729
301134	301168	0.253
301135	301168	0.248
301136	301168	0.614
301138	301168	0.742
301139	301168	0.169
301140	301168	0.911
301383	301168	0.54
301141	301168	0.756
301142	301168	0.8
301143	301168	0.935
301144	301168	0.276
301145	301168	0.243
301146	301168	0.732
301147	301168	0.82
301148	301168	0.842
